KC-OPX-hm_2,
1.0247,0.33385
1.0249,0.33306
1.0251,0.3332
1.0254,0.33464
1.0256,0.33557
1.0258,0.33615
1.026,0.33625
1.0262,0.33484
1.0264,0.33302
1.0266,0.3322
1.0268,0.33253
1.027,0.3339
1.0272,0.335
1.0274,0.33479
1.0276,0.33505
1.0278,0.3369
1.028,0.33877
1.0282,0.34001
1.0284,0.34127
1.0286,0.34235
1.0288,0.34265
1.029,0.3422
1.0292,0.3415
1.0294,0.3407
1.0296,0.33937
1.0298,0.33842
1.03,0.33945
1.0302,0.34119
1.0304,0.34126
1.0307,0.34036
1.0309,0.34057
1.0311,0.34215
1.0313,0.34374
1.0315,0.34398
1.0317,0.3435
1.0319,0.344
1.0321,0.34515
1.0323,0.34587
1.0325,0.34684
1.0327,0.34813
1.0329,0.34821
1.0331,0.34679
1.0333,0.34534
1.0335,0.34518
1.0337,0.3463
1.0339,0.34758
1.0341,0.34861
1.0344,0.34977
1.0346,0.35042
1.0348,0.34995
1.035,0.34935
1.0352,0.34927
1.0354,0.34969
1.0356,0.35117
1.0358,0.35329
1.036,0.35411
1.0362,0.35311
1.0364,0.35194
1.0366,0.35185
1.0368,0.35223
1.037,0.35222
1.0372,0.35253
1.0375,0.35369
1.0377,0.35462
1.0379,0.35499
1.0381,0.35551
1.0383,0.35575
1.0385,0.35542
1.0387,0.35541
1.0389,0.35561
1.0391,0.35556
1.0393,0.35598
1.0395,0.35645
1.0397,0.35599
1.04,0.35532
1.0402,0.35537
1.0404,0.35629
1.0406,0.35807
1.0408,0.35959
1.041,0.35979
1.0412,0.35983
1.0414,0.36051
1.0416,0.36085
1.0418,0.36035
1.042,0.35953
1.0423,0.35934
1.0425,0.36075
1.0427,0.363
1.0429,0.36388
1.0431,0.36308
1.0433,0.36223
1.0435,0.36233
1.0437,0.36313
1.0439,0.36396
1.0441,0.36455
1.0444,0.36513
1.0446,0.3655
1.0448,0.36516
1.045,0.36454
1.0452,0.36463
1.0454,0.36527
1.0456,0.36553
1.0458,0.36572
1.046,0.36686
1.0462,0.3684
1.0465,0.36905
1.0467,0.36916
1.0469,0.36948
1.0471,0.36946
1.0473,0.3687
1.0475,0.36796
1.0477,0.36865
1.0479,0.37096
1.0482,0.37285
1.0484,0.37258
1.0486,0.37142
1.0488,0.37099
1.049,0.37141
1.0492,0.37244
1.0494,0.3729
1.0496,0.3719
1.0498,0.3712
1.0501,0.37207
1.0503,0.37308
1.0505,0.37373
1.0507,0.37448
1.0509,0.37477
1.0511,0.37498
1.0513,0.37602
1.0516,0.37665
1.0518,0.3759
1.052,0.37524
1.0522,0.37582
1.0524,0.37682
1.0526,0.37697
1.0528,0.37651
1.053,0.37687
1.0533,0.37775
1.0535,0.37732
1.0537,0.37637
1.0539,0.37701
1.0541,0.37852
1.0543,0.3796
1.0545,0.3809
1.0548,0.38246
1.055,0.38294
1.0552,0.38188
1.0554,0.38038
1.0556,0.38012
1.0558,0.38146
1.056,0.38253
1.0563,0.38206
1.0565,0.38116
1.0567,0.38125
1.0569,0.38214
1.0571,0.38259
1.0573,0.38197
1.0576,0.3815
1.0578,0.38236
1.058,0.38392
1.0582,0.38535
1.0584,0.38675
1.0586,0.38772
1.0589,0.38747
1.0591,0.38634
1.0593,0.38583
1.0595,0.38706
1.0597,0.38934
1.0599,0.39053
1.0602,0.38966
1.0604,0.38805
1.0606,0.38734
1.0608,0.38785
1.061,0.38886
1.0612,0.38979
1.0615,0.39039
1.0617,0.39019
1.0619,0.389
1.0621,0.38791
1.0623,0.38791
1.0625,0.38883
1.0628,0.39032
1.063,0.39192
1.0632,0.39285
1.0634,0.39322
1.0636,0.39349
1.0639,0.39314
1.0641,0.39235
1.0643,0.39275
1.0645,0.3945
1.0647,0.39566
1.0649,0.3955
1.0652,0.39519
1.0654,0.39549
1.0656,0.39608
1.0658,0.3964
1.066,0.39596
1.0663,0.39512
1.0665,0.39541
1.0667,0.39696
1.0669,0.39764
1.0671,0.3971
1.0674,0.39743
1.0676,0.39845
1.0678,0.39825
1.068,0.39753
1.0682,0.39772
1.0685,0.39814
1.0687,0.39821
1.0689,0.39819
1.0691,0.39792
1.0693,0.39784
1.0696,0.39898
1.0698,0.40079
1.07,0.40193
1.0702,0.40223
1.0704,0.40238
1.0707,0.40269
1.0709,0.40289
1.0711,0.40286
1.0713,0.40313
1.0715,0.40388
1.0718,0.40445
1.072,0.4045
1.0722,0.40407
1.0724,0.40345
1.0727,0.40351
1.0729,0.40448
1.0731,0.40531
1.0733,0.40537
1.0735,0.405
1.0738,0.40485
1.074,0.40557
1.0742,0.40667
1.0744,0.40702
1.0747,0.40689
1.0749,0.40747
1.0751,0.4087
1.0753,0.40932
1.0755,0.40873
1.0758,0.4083
1.076,0.40943
1.0762,0.41059
1.0764,0.40996
1.0767,0.40898
1.0769,0.40934
1.0771,0.41024
1.0773,0.41075
1.0776,0.41102
1.0778,0.41144
1.078,0.41216
1.0782,0.41236
1.0785,0.41151
1.0787,0.41076
1.0789,0.41093
1.0791,0.41147
1.0794,0.41221
1.0796,0.41313
1.0798,0.41359
1.08,0.41333
1.0803,0.41297
1.0805,0.41349
1.0807,0.41502
1.0809,0.41622
1.0812,0.41646
1.0814,0.41671
1.0816,0.41709
1.0818,0.41686
1.0821,0.41632
1.0823,0.41601
1.0825,0.4159
1.0827,0.41614
1.083,0.41689
1.0832,0.41759
1.0834,0.41763
1.0836,0.41744
1.0839,0.41775
1.0841,0.41814
1.0843,0.41822
1.0845,0.41869
1.0848,0.41931
1.085,0.41937
1.0852,0.41958
1.0855,0.41997
1.0857,0.41952
1.0859,0.41914
1.0861,0.41999
1.0864,0.42088
1.0866,0.42088
1.0868,0.42069
1.087,0.42083
1.0873,0.42119
1.0875,0.42144
1.0877,0.42161
1.088,0.42213
1.0882,0.42275
1.0884,0.42299
1.0886,0.42331
1.0889,0.42377
1.0891,0.42395
1.0893,0.42416
1.0896,0.42426
1.0898,0.42369
1.09,0.423
1.0902,0.42282
1.0905,0.42319
1.0907,0.42424
1.0909,0.42558
1.0912,0.42625
1.0914,0.42604
1.0916,0.42571
1.0919,0.42641
1.0921,0.42804
1.0923,0.42884
1.0925,0.42833
1.0928,0.428
1.093,0.42839
1.0932,0.42867
1.0935,0.42831
1.0937,0.42777
1.0939,0.42798
1.0942,0.42892
1.0944,0.42948
1.0946,0.42951
1.0948,0.42969
1.0951,0.43005
1.0953,0.43048
1.0955,0.43064
1.0958,0.43023
1.096,0.43015
1.0962,0.43084
1.0965,0.4314
1.0967,0.43182
1.0969,0.43256
1.0972,0.43296
1.0974,0.43303
1.0976,0.43338
1.0979,0.43363
1.0981,0.43356
1.0983,0.4336
1.0986,0.4335
1.0988,0.43325
1.099,0.43329
1.0993,0.43354
1.0995,0.43383
1.0997,0.43417
1.1,0.43435
1.1002,0.43487
1.1004,0.43651
1.1007,0.4383
1.1009,0.43853
1.1011,0.43733
1.1014,0.43614
1.1016,0.43591
1.1018,0.43662
1.1021,0.43719
1.1023,0.43682
1.1025,0.43672
1.1028,0.43793
1.103,0.43889
1.1032,0.43835
1.1035,0.43752
1.1037,0.43749
1.1039,0.43809
1.1042,0.43911
1.1044,0.43968
1.1046,0.43905
1.1049,0.4382
1.1051,0.43813
1.1054,0.43854
1.1056,0.43924
1.1058,0.44017
1.1061,0.44092
1.1063,0.44143
1.1065,0.44172
1.1068,0.44164
1.107,0.44152
1.1072,0.44173
1.1075,0.44219
1.1077,0.44269
1.1079,0.44292
1.1082,0.44281
1.1084,0.44268
1.1087,0.44278
1.1089,0.44327
1.1091,0.44407
1.1094,0.44459
1.1096,0.44472
1.1098,0.44488
1.1101,0.44496
1.1103,0.4451
1.1106,0.4459
1.1108,0.4469
1.111,0.44707
1.1113,0.44643
1.1115,0.446
1.1118,0.44654
1.112,0.44727
1.1122,0.44689
1.1125,0.44626
1.1127,0.44687
1.1129,0.44789
1.1132,0.44818
1.1134,0.44848
1.1137,0.44882
1.1139,0.44818
1.1141,0.44714
1.1144,0.44701
1.1146,0.4475
1.1149,0.44764
1.1151,0.4475
1.1153,0.44759
1.1156,0.44824
1.1158,0.4494
1.1161,0.45033
1.1163,0.45012
1.1165,0.44926
1.1168,0.4492
1.117,0.45002
1.1173,0.45055
1.1175,0.45057
1.1177,0.4507
1.118,0.45115
1.1182,0.45177
1.1185,0.4522
1.1187,0.45213
1.1189,0.45199
1.1192,0.45228
1.1194,0.45264
1.1197,0.45273
1.1199,0.45285
1.1202,0.45304
1.1204,0.453
1.1206,0.45298
1.1209,0.4533
1.1211,0.45375
1.1214,0.454
1.1216,0.45385
1.1219,0.45345
1.1221,0.45347
1.1223,0.45406
1.1226,0.45422
1.1228,0.45359
1.1231,0.4533
1.1233,0.45376
1.1236,0.45405
1.1238,0.45401
1.124,0.45435
1.1243,0.45474
1.1245,0.45444
1.1248,0.45376
1.125,0.45347
1.1253,0.45385
1.1255,0.45484
1.1257,0.45588
1.126,0.45623
1.1262,0.45616
1.1265,0.45626
1.1267,0.45641
1.127,0.45671
1.1272,0.45761
1.1275,0.45853
1.1277,0.45874
1.128,0.45863
1.1282,0.45845
1.1284,0.4581
1.1287,0.45795
1.1289,0.45807
1.1292,0.45806
1.1294,0.45825
1.1297,0.45887
1.1299,0.45921
1.1302,0.4593
1.1304,0.45976
1.1307,0.46027
1.1309,0.46018
1.1312,0.45948
1.1314,0.45878
1.1316,0.45908
1.1319,0.46017
1.1321,0.46053
1.1324,0.46011
1.1326,0.46047
1.1329,0.46163
1.1331,0.46223
1.1334,0.46191
1.1336,0.46142
1.1339,0.46141
1.1341,0.46173
1.1344,0.46171
1.1346,0.46154
1.1349,0.46193
1.1351,0.46254
1.1354,0.46269
1.1356,0.4625
1.1359,0.46227
1.1361,0.46241
1.1364,0.46314
1.1366,0.46358
1.1369,0.46326
1.1371,0.46315
1.1374,0.46347
1.1376,0.46339
1.1379,0.46343
1.1381,0.46438
1.1384,0.46545
1.1386,0.46575
1.1389,0.46545
1.1391,0.46505
1.1394,0.46506
1.1396,0.46525
1.1399,0.46486
1.1401,0.46434
1.1404,0.46482
1.1406,0.46596
1.1409,0.46657
1.1411,0.46635
1.1414,0.4658
1.1416,0.46566
1.1419,0.46601
1.1421,0.46626
1.1424,0.46649
1.1426,0.46708
1.1429,0.46761
1.1431,0.4677
1.1434,0.46777
1.1436,0.46794
1.1439,0.46789
1.1441,0.46761
1.1444,0.46753
1.1446,0.46803
1.1449,0.46895
1.1451,0.46956
1.1454,0.46934
1.1456,0.46854
1.1459,0.46792
1.1462,0.46806
1.1464,0.4688
1.1467,0.46959
1.1469,0.47033
1.1472,0.47084
1.1474,0.47082
1.1477,0.47048
1.1479,0.47012
1.1482,0.46989
1.1484,0.47022
1.1487,0.47101
1.1489,0.47132
1.1492,0.47087
1.1495,0.47022
1.1497,0.47004
1.15,0.47059
1.1502,0.47118
1.1505,0.47127
1.1507,0.47156
1.151,0.47228
1.1512,0.47248
1.1515,0.47208
1.1518,0.47199
1.152,0.47239
1.1523,0.47286
1.1525,0.47313
1.1528,0.47329
1.153,0.47368
1.1533,0.47413
1.1535,0.47411
1.1538,0.47381
1.1541,0.47369
1.1543,0.47376
1.1546,0.47398
1.1548,0.47426
1.1551,0.47445
1.1553,0.47461
1.1556,0.47451
1.1559,0.474
1.1561,0.47357
1.1564,0.47373
1.1566,0.47439
1.1569,0.475
1.1572,0.47503
1.1574,0.47483
1.1577,0.47511
1.1579,0.47549
1.1582,0.47537
1.1584,0.47516
1.1587,0.47515
1.159,0.47519
1.1592,0.47535
1.1595,0.47566
1.1597,0.47593
1.16,0.4763
1.1603,0.47681
1.1605,0.47704
1.1608,0.47705
1.161,0.47727
1.1613,0.47776
1.1616,0.47816
1.1618,0.47815
1.1621,0.47807
1.1623,0.4783
1.1626,0.47841
1.1629,0.47805
1.1631,0.47774
1.1634,0.47789
1.1636,0.4781
1.1639,0.47797
1.1642,0.47771
1.1644,0.4778
1.1647,0.47829
1.165,0.47863
1.1652,0.4785
1.1655,0.47845
1.1657,0.47881
1.166,0.47929
1.1663,0.47969
1.1665,0.48003
1.1668,0.48006
1.1671,0.47979
1.1673,0.47973
1.1676,0.48001
1.1678,0.48036
1.1681,0.48066
1.1684,0.48085
1.1686,0.48087
1.1689,0.48082
1.1692,0.48069
1.1694,0.48015
1.1697,0.47923
1.1699,0.4787
1.1702,0.4791
1.1705,0.47979
1.1707,0.47989
1.171,0.47958
1.1713,0.47947
1.1715,0.47966
1.1718,0.48012
1.1721,0.48077
1.1723,0.48135
1.1726,0.48167
1.1729,0.4817
1.1731,0.48147
1.1734,0.48148
1.1737,0.48198
1.1739,0.48243
1.1742,0.4825
1.1745,0.48242
1.1747,0.48231
1.175,0.48225
1.1752,0.4824
1.1755,0.48262
1.1758,0.48275
1.176,0.4827
1.1763,0.48254
1.1766,0.48272
1.1769,0.48326
1.1771,0.48361
1.1774,0.48375
1.1777,0.48395
1.1779,0.48405
1.1782,0.4839
1.1785,0.4838
1.1787,0.48377
1.179,0.48359
1.1793,0.48334
1.1795,0.48351
1.1798,0.4842
1.1801,0.4847
1.1803,0.4847
1.1806,0.4848
1.1809,0.48502
1.1811,0.48477
1.1814,0.48437
1.1817,0.48456
1.1819,0.48512
1.1822,0.48552
1.1825,0.48568
1.1828,0.4857
1.183,0.48553
1.1833,0.48536
1.1836,0.48571
1.1838,0.4864
1.1841,0.4866
1.1844,0.4865
1.1846,0.4869
1.1849,0.48733
1.1852,0.4871
1.1855,0.48676
1.1857,0.4868
1.186,0.48687
1.1863,0.48666
1.1865,0.48634
1.1868,0.48621
1.1871,0.4864
1.1874,0.48679
1.1876,0.48722
1.1879,0.48744
1.1882,0.48746
1.1884,0.48776
1.1887,0.4883
1.189,0.48837
1.1893,0.48792
1.1895,0.48749
1.1898,0.48738
1.1901,0.48756
1.1904,0.48769
1.1906,0.48749
1.1909,0.48736
1.1912,0.48756
1.1915,0.48788
1.1917,0.48827
1.192,0.48837
1.1923,0.48779
1.1925,0.48724
1.1928,0.48736
1.1931,0.48748
1.1934,0.4874
1.1936,0.48784
1.1939,0.48867
1.1942,0.48919
1.1945,0.48937
1.1947,0.48953
1.195,0.48964
1.1953,0.48963
1.1956,0.48974
1.1958,0.49016
1.1961,0.4906
1.1964,0.49077
1.1967,0.49077
1.197,0.49078
1.1972,0.4907
1.1975,0.49034
1.1978,0.48982
1.1981,0.48959
1.1983,0.48984
1.1986,0.49014
1.1989,0.49013
1.1992,0.4899
1.1994,0.48989
1.1997,0.49029
1.2,0.49048
1.2003,0.49013
1.2006,0.49001
1.2008,0.4905
1.2011,0.49084
1.2014,0.49087
1.2017,0.49115
1.2019,0.49176
1.2022,0.49242
1.2025,0.49284
1.2028,0.49279
1.2031,0.49264
1.2033,0.49264
1.2036,0.49234
1.2039,0.49177
1.2042,0.49158
1.2045,0.49177
1.2047,0.49186
1.205,0.49187
1.2053,0.49208
1.2056,0.49251
1.2059,0.49279
1.2061,0.49258
1.2064,0.49225
1.2067,0.49252
1.207,0.49327
1.2073,0.49376
1.2075,0.49368
1.2078,0.49314
1.2081,0.49249
1.2084,0.49228
1.2087,0.49269
1.209,0.49311
1.2092,0.49323
1.2095,0.49342
1.2098,0.49372
1.2101,0.4937
1.2104,0.49355
1.2106,0.49386
1.2109,0.49451
1.2112,0.49496
1.2115,0.49503
1.2118,0.49496
1.2121,0.49488
1.2123,0.49482
1.2126,0.49492
1.2129,0.49508
1.2132,0.49497
1.2135,0.49479
1.2138,0.49505
1.214,0.49555
1.2143,0.49577
1.2146,0.49576
1.2149,0.49562
1.2152,0.49537
1.2155,0.49536
1.2158,0.49571
1.216,0.49607
1.2163,0.49628
1.2166,0.49643
1.2169,0.49658
1.2172,0.49664
1.2175,0.49661
1.2178,0.49655
1.218,0.49651
1.2183,0.49658
1.2186,0.49696
1.2189,0.49763
1.2192,0.49802
1.2195,0.49779
1.2198,0.49729
1.22,0.49699
1.2203,0.49692
1.2206,0.49682
1.2209,0.49652
1.2212,0.49628
1.2215,0.49649
1.2218,0.4969
1.2221,0.49695
1.2223,0.4968
1.2226,0.49704
1.2229,0.49761
1.2232,0.49783
1.2235,0.4976
1.2238,0.49751
1.2241,0.49769
1.2244,0.49775
1.2247,0.49788
1.2249,0.49851
1.2252,0.4992
1.2255,0.49922
1.2258,0.49881
1.2261,0.4986
1.2264,0.4986
1.2267,0.49864
1.227,0.49872
1.2273,0.49877
1.2276,0.49882
1.2278,0.49903
1.2281,0.49941
1.2284,0.4996
1.2287,0.49939
1.229,0.49907
1.2293,0.49906
1.2296,0.49919
1.2299,0.49914
1.2302,0.4991
1.2305,0.49913
1.2308,0.49904
1.2311,0.49908
1.2313,0.49944
1.2316,0.49977
1.2319,0.49989
1.2322,0.50003
1.2325,0.50008
1.2328,0.50003
1.2331,0.50021
1.2334,0.50048
1.2337,0.50046
1.234,0.50042
1.2343,0.50062
1.2346,0.50074
1.2349,0.50073
1.2352,0.50087
1.2355,0.50095
1.2357,0.50067
1.236,0.50036
1.2363,0.50025
1.2366,0.5002
1.2369,0.5003
1.2372,0.50038
1.2375,0.50003
1.2378,0.49979
1.2381,0.5004
1.2384,0.50123
1.2387,0.50148
1.239,0.50141
1.2393,0.50134
1.2396,0.50147
1.2399,0.50194
1.2402,0.50225
1.2405,0.50192
1.2408,0.50157
1.2411,0.50154
1.2414,0.50146
1.2417,0.5015
1.242,0.50191
1.2423,0.5023
1.2426,0.50264
1.2429,0.50304
1.2432,0.50298
1.2435,0.50242
1.2438,0.50203
1.2441,0.50186
1.2443,0.50175
1.2446,0.50212
1.2449,0.50278
1.2452,0.50296
1.2455,0.50288
1.2458,0.50307
1.2461,0.50316
1.2464,0.50294
1.2467,0.50286
1.247,0.50298
1.2473,0.50308
1.2476,0.50312
1.2479,0.503
1.2482,0.5029
1.2485,0.50324
1.2488,0.50381
1.2491,0.50392
1.2494,0.50364
1.2497,0.50355
1.25,0.50381
1.2504,0.50417
1.2507,0.50417
1.251,0.50365
1.2513,0.50322
1.2516,0.50345
1.2519,0.50413
1.2522,0.50471
1.2525,0.50497
1.2528,0.50494
1.2531,0.50478
1.2534,0.50473
1.2537,0.50493
1.254,0.50507
1.2543,0.5048
1.2546,0.50453
1.2549,0.50475
1.2552,0.50498
1.2555,0.50476
1.2558,0.50468
1.2561,0.50519
1.2564,0.50571
1.2567,0.50574
1.257,0.50533
1.2573,0.50483
1.2576,0.50473
1.2579,0.50511
1.2582,0.50568
1.2585,0.50609
1.2588,0.50619
1.2592,0.5061
1.2595,0.50623
1.2598,0.5065
1.2601,0.50642
1.2604,0.5061
1.2607,0.50616
1.261,0.50652
1.2613,0.50654
1.2616,0.50612
1.2619,0.50589
1.2622,0.50631
1.2625,0.5068
1.2628,0.50659
1.2631,0.50605
1.2635,0.50604
1.2638,0.5064
1.2641,0.50651
1.2644,0.50644
1.2647,0.50643
1.265,0.50646
1.2653,0.50664
1.2656,0.50695
1.2659,0.50715
1.2662,0.50721
1.2665,0.50713
1.2668,0.5068
1.2672,0.50649
1.2675,0.50641
1.2678,0.50651
1.2681,0.50677
1.2684,0.50707
1.2687,0.50706
1.269,0.50691
1.2693,0.50686
1.2696,0.50678
1.2699,0.50677
1.2703,0.50691
1.2706,0.50683
1.2709,0.5066
1.2712,0.50674
1.2715,0.50713
1.2718,0.50728
1.2721,0.50717
1.2724,0.50694
1.2728,0.50687
1.2731,0.50706
1.2734,0.50719
1.2737,0.50724
1.274,0.50754
1.2743,0.50797
1.2746,0.50813
1.2749,0.50801
1.2753,0.50787
1.2756,0.50791
1.2759,0.50812
1.2762,0.50813
1.2765,0.50772
1.2768,0.50719
1.2771,0.50684
1.2775,0.50675
1.2778,0.50695
1.2781,0.50734
1.2784,0.50749
1.2787,0.50719
1.279,0.50698
1.2793,0.50726
1.2797,0.50759
1.28,0.50771
1.2803,0.50794
1.2806,0.50821
1.2809,0.50811
1.2812,0.50771
1.2816,0.50744
1.2819,0.5074
1.2822,0.50739
1.2825,0.50732
1.2828,0.50744
1.2831,0.50786
1.2835,0.50818
1.2838,0.5081
1.2841,0.50796
1.2844,0.50812
1.2847,0.50842
1.2851,0.50854
1.2854,0.50849
1.2857,0.50829
1.286,0.50789
1.2863,0.50773
1.2867,0.50823
1.287,0.50878
1.2873,0.50865
1.2876,0.5084
1.2879,0.50862
1.2882,0.50898
1.2886,0.5091
1.2889,0.50898
1.2892,0.50878
1.2895,0.5087
1.2899,0.50873
1.2902,0.50875
1.2905,0.50891
1.2908,0.5091
1.2911,0.50899
1.2915,0.50893
1.2918,0.50916
1.2921,0.50907
1.2924,0.50839
1.2927,0.50778
1.2931,0.50779
1.2934,0.5083
1.2937,0.50882
1.294,0.50887
1.2944,0.50853
1.2947,0.5083
1.295,0.50833
1.2953,0.50829
1.2957,0.50816
1.296,0.50824
1.2963,0.50851
1.2966,0.50877
1.2969,0.50911
1.2973,0.50935
1.2976,0.50899
1.2979,0.50835
1.2982,0.50823
1.2986,0.50852
1.2989,0.50861
1.2992,0.50845
1.2996,0.50835
1.2999,0.5086
1.3002,0.5092
1.3005,0.50967
1.3009,0.5096
1.3012,0.50932
1.3015,0.50924
1.3018,0.50933
1.3022,0.50938
1.3025,0.50941
1.3028,0.50958
1.3031,0.5099
1.3035,0.51
1.3038,0.50966
1.3041,0.50933
1.3045,0.50928
1.3048,0.50926
1.3051,0.50921
1.3054,0.5093
1.3058,0.50934
1.3061,0.50931
1.3064,0.50955
1.3068,0.50997
1.3071,0.51024
1.3074,0.51021
1.3077,0.50976
1.3081,0.50911
1.3084,0.50883
1.3087,0.50886
1.3091,0.50881
1.3094,0.50905
1.3097,0.50971
1.3101,0.5101
1.3104,0.50993
1.3107,0.50973
1.3111,0.50979
1.3114,0.50986
1.3117,0.50981
1.312,0.5098
1.3124,0.50992
1.3127,0.50984
1.313,0.50945
1.3134,0.50907
1.3137,0.50891
1.314,0.50904
1.3144,0.50967
1.3147,0.5105
1.315,0.51073
1.3154,0.51032
1.3157,0.51
1.316,0.50998
1.3164,0.50993
1.3167,0.50971
1.317,0.50935
1.3174,0.50892
1.3177,0.50873
1.318,0.50906
1.3184,0.50967
1.3187,0.50999
1.3191,0.50995
1.3194,0.5098
1.3197,0.50969
1.3201,0.50954
1.3204,0.50931
1.3207,0.50911
1.3211,0.50921
1.3214,0.50951
1.3217,0.50967
1.3221,0.5096
1.3224,0.50948
1.3228,0.50945
1.3231,0.50947
1.3234,0.50956
1.3238,0.50976
1.3241,0.50991
1.3244,0.50969
1.3248,0.50925
1.3251,0.50909
1.3255,0.50905
1.3258,0.50874
1.3261,0.5085
1.3265,0.50864
1.3268,0.50869
1.3272,0.50831
1.3275,0.5078
1.3278,0.5075
1.3282,0.50744
1.3285,0.50744
1.3289,0.50739
1.3292,0.50733
1.3295,0.50723
1.3299,0.50714
1.3302,0.50722
1.3306,0.50743
1.3309,0.50766
1.3312,0.50801
1.3316,0.50835
1.3319,0.50826
1.3323,0.50765
1.3326,0.50704
1.333,0.50687
1.3333,0.50701
1.3336,0.50701
1.334,0.50673
1.3343,0.50655
1.3347,0.5067
1.335,0.50701
1.3354,0.50725
1.3357,0.50734
1.336,0.50723
1.3364,0.50698
1.3367,0.50669
1.3371,0.5064
1.3374,0.50611
1.3378,0.50591
1.3381,0.50588
1.3385,0.506
1.3388,0.50619
1.3392,0.50617
1.3395,0.50575
1.3398,0.50524
1.3402,0.50506
1.3405,0.50515
1.3409,0.50524
1.3412,0.50533
1.3416,0.50541
1.3419,0.50529
1.3423,0.50505
1.3426,0.50491
1.343,0.50492
1.3433,0.50496
1.3437,0.50508
1.344,0.5053
1.3444,0.50532
1.3447,0.50495
1.3451,0.50439
1.3454,0.50404
1.3458,0.50405
1.3461,0.50426
1.3465,0.50438
1.3468,0.50439
1.3472,0.50443
1.3475,0.50443
1.3479,0.50422
1.3482,0.504
1.3486,0.50387
1.3489,0.50367
1.3493,0.50338
1.3496,0.50301
1.35,0.50272
1.3503,0.50278
1.3507,0.50302
1.351,0.50291
1.3514,0.50264
1.3517,0.50265
1.3521,0.50274
1.3524,0.50263
1.3528,0.50256
1.3531,0.50261
1.3535,0.50264
1.3538,0.50261
1.3542,0.50234
1.3545,0.50173
1.3549,0.50127
1.3553,0.50137
1.3556,0.50169
1.356,0.5018
1.3563,0.50168
1.3567,0.50145
1.357,0.50111
1.3574,0.50093
1.3577,0.50111
1.3581,0.50135
1.3585,0.50132
1.3588,0.50135
1.3592,0.50154
1.3595,0.50139
1.3599,0.50081
1.3602,0.5005
1.3606,0.50069
1.3609,0.5009
1.3613,0.50078
1.3617,0.50057
1.362,0.50064
1.3624,0.50088
1.3627,0.50087
1.3631,0.50062
1.3635,0.50038
1.3638,0.50013
1.3642,0.49986
1.3645,0.49961
1.3649,0.49934
1.3652,0.49929
1.3656,0.49964
1.366,0.49998
1.3663,0.5001
1.3667,0.50021
1.367,0.50009
1.3674,0.49956
1.3678,0.49928
1.3681,0.49961
1.3685,0.4999
1.3689,0.49961
1.3692,0.49887
1.3696,0.49811
1.3699,0.49774
1.3703,0.49772
1.3707,0.4976
1.371,0.49742
1.3714,0.49763
1.3717,0.49799
1.3721,0.49804
1.3725,0.49788
1.3728,0.49779
1.3732,0.49758
1.3736,0.49701
1.3739,0.49638
1.3743,0.4961
1.3747,0.49613
1.375,0.49623
1.3754,0.49622
1.3758,0.49586
1.3761,0.49525
1.3765,0.495
1.3768,0.49517
1.3772,0.49514
1.3776,0.49487
1.3779,0.49471
1.3783,0.49432
1.3787,0.49369
1.379,0.49345
1.3794,0.49368
1.3798,0.49392
1.3801,0.49411
1.3805,0.49425
1.3809,0.49426
1.3812,0.49426
1.3816,0.49404
1.382,0.49341
1.3824,0.4926
1.3827,0.49179
1.3831,0.49112
1.3835,0.49099
1.3838,0.49112
1.3842,0.49092
1.3846,0.49059
1.3849,0.49046
1.3853,0.49046
1.3857,0.49046
1.386,0.49007
1.3864,0.48924
1.3868,0.48859
1.3872,0.48829
1.3875,0.48795
1.3879,0.48787
1.3883,0.48815
1.3886,0.48799
1.389,0.4872
1.3894,0.48624
1.3898,0.48523
1.3901,0.48421
1.3905,0.48329
1.3909,0.48233
1.3913,0.48156
1.3916,0.48167
1.392,0.48266
1.3924,0.48363
1.3927,0.48389
1.3931,0.48366
1.3935,0.48342
1.3939,0.48344
1.3942,0.48375
1.3946,0.4839
1.395,0.4834
1.3954,0.48261
1.3957,0.48213
1.3961,0.48172
1.3965,0.481
1.3969,0.47995
1.3973,0.47885
1.3976,0.47832
1.398,0.47871
1.3984,0.47941
1.3988,0.47994
1.3991,0.48047
1.3995,0.481
1.3999,0.48129
1.4003,0.48118
1.4006,0.4806
1.401,0.47993
1.4014,0.47959
1.4018,0.47951
1.4022,0.47967
1.4025,0.4801
1.4029,0.48039
1.4033,0.48026
1.4037,0.47981
1.4041,0.47923
1.4044,0.47886
1.4048,0.47882
1.4052,0.4789
1.4056,0.47898
1.406,0.47899
1.4063,0.4789
1.4067,0.47884
1.4071,0.4788
1.4075,0.47843
1.4079,0.47791
1.4083,0.47776
1.4086,0.47798
1.409,0.47828
1.4094,0.47859
1.4098,0.47886
1.4102,0.47876
1.4106,0.47796
1.4109,0.47703
1.4113,0.47675
1.4117,0.47686
1.4121,0.47689
1.4125,0.47684
1.4129,0.47663
1.4132,0.47625
1.4136,0.47608
1.414,0.47604
1.4144,0.47595
1.4148,0.47589
1.4152,0.47555
1.4156,0.47493
1.4159,0.47462
1.4163,0.47462
1.4167,0.47459
1.4171,0.47467
1.4175,0.47468
1.4179,0.47441
1.4183,0.47423
1.4187,0.4743
1.419,0.47437
1.4194,0.47412
1.4198,0.47346
1.4202,0.47299
1.4206,0.47329
1.421,0.47371
1.4214,0.47348
1.4218,0.47293
