AF_OL_010_1,
2.191752023,0.07057643
2.194761047,0.070660811
2.197269367,0.070724294
2.200026838,0.070808478
2.201785306,0.070830361
2.204796732,0.070894238
2.207554203,0.070978422
2.211066332,0.071063197
2.212827203,0.071064577
2.215086373,0.071107359
2.217098796,0.071108936
2.219116025,0.071069506
2.221384807,0.071030273
2.224151889,0.071032442
2.226423073,0.070972705
2.228186346,0.070953581
2.229451319,0.070893056
2.231969251,0.070874523
2.234482377,0.070896999
2.237239848,0.070981182
2.238241254,0.071022978
2.239743363,0.071085672
2.242242072,0.07123117
2.245749396,0.071356953
2.247258714,0.071358136
2.249774243,0.071360107
2.253046833,0.071342166
2.256072676,0.071283021
2.258341458,0.071243788
2.261609243,0.071266855
2.264879431,0.071269418
2.26714581,0.071250688
2.270672356,0.071212441
2.272687182,0.071193514
2.275202711,0.071195486
2.276963581,0.071196866
2.278729257,0.071157238
2.28250255,0.071160196
2.284764124,0.071182474
2.28727725,0.071204949
2.289792779,0.071206921
2.292816219,0.071168279
2.29583966,0.071129637
2.297864097,0.071028696
2.299385428,0.07092736
2.300897148,0.070908039
2.302677241,0.070745389
2.304953231,0.070644645
2.30773473,0.070523791
2.31202074,0.070445127
2.315046583,0.070385982
2.316563109,0.070325654
2.318827085,0.070327428
2.320839508,0.070329005
2.323355037,0.070330977
2.325619013,0.070332751
2.327633839,0.070313825
2.33039131,0.070398008
2.333160795,0.070379673
2.336174624,0.070423047
2.337935494,0.070424427
2.34019947,0.070426201
2.343227716,0.070346552
2.344492689,0.070286026
2.346016423,0.070164187
2.348790714,0.070104844
2.350309642,0.070024012
2.353333082,0.06998537
2.3548424,0.069986553
2.356351717,0.069987736
2.358112588,0.069989116
2.360122608,0.070011197
2.362384181,0.070033475
2.364904516,0.069994439
2.367170895,0.06997571
2.369437274,0.069956981
2.371440086,0.070040573
2.373186539,0.070164975
2.375436099,0.070289772
2.377937211,0.070414766
2.380699487,0.070457942
2.382970672,0.070398205
2.387002727,0.070339849
2.389525464,0.070280309
2.390531676,0.070281098
2.392053007,0.070179762
2.393823488,0.070099127
2.395090864,0.070018097
2.397369257,0.069896849
2.399130127,0.069898229
2.402400315,0.069900792
2.404908635,0.069964275
2.407419359,0.070007254
2.40992768,0.070070737
2.412438403,0.070113716
2.416956744,0.07019928
2.419951351,0.070406683
2.422718433,0.070408852
2.424987215,0.070369618
2.426757696,0.070288984
2.429026478,0.07024975
2.432061932,0.07010859
2.435348939,0.069967627
2.437109809,0.069969007
2.438633544,0.069847167
2.442152881,0.069870431
2.444927172,0.069811088
2.447687045,0.069874768
2.449447915,0.069876148
2.451963444,0.06987812
2.453700287,0.070084538
2.454692082,0.070208349
2.458206614,0.07027262
2.461225249,0.070274986
2.464239078,0.070318359
2.468261522,0.070342017
2.470779454,0.070323485
2.472288771,0.070324668
2.475307406,0.070327034
2.479337058,0.070289181
2.48084157,0.070331371
